"Date and Time Run #2","Time (s) Run #2","Black Bottle","Brushed Aluminum Bottle","White Bottle"
04/16/2026 04:13:49 pm,1900.000,31.2,25.7,24.0
04/16/2026 04:13:49 pm,1900.500,31.2,25.7,
04/16/2026 04:13:50 pm,1901.000,31.2,25.7,24.0
04/16/2026 04:13:50 pm,1901.500,31.3,25.7,
04/16/2026 04:13:51 pm,1902.000,31.3,25.7,24.0
04/16/2026 04:13:51 pm,1902.500,31.3,25.7,
04/16/2026 04:13:52 pm,1903.000,31.2,25.7,24.0
04/16/2026 04:13:52 pm,1903.500,31.2,25.7,
04/16/2026 04:13:53 pm,1904.000,31.2,25.7,24.0
04/16/2026 04:13:53 pm,1904.500,31.3,25.7,
04/16/2026 04:13:54 pm,1905.000,31.2,25.7,24.0
04/16/2026 04:13:54 pm,1905.500,31.2,25.7,
04/16/2026 04:13:55 pm,1906.000,31.2,25.7,24.0
04/16/2026 04:13:55 pm,1906.500,31.3,25.7,
04/16/2026 04:13:56 pm,1907.000,31.2,25.7,24.0
04/16/2026 04:13:56 pm,1907.500,31.3,25.7,
04/16/2026 04:13:57 pm,1908.000,31.3,25.7,24.0
04/16/2026 04:13:57 pm,1908.500,31.2,25.7,
04/16/2026 04:13:58 pm,1909.000,31.3,25.7,24.0
04/16/2026 04:13:58 pm,1909.500,31.3,25.7,
04/16/2026 04:13:59 pm,1910.000,31.3,25.7,24.0
04/16/2026 04:13:59 pm,1910.500,31.2,25.7,
04/16/2026 04:14:00 pm,1911.000,31.3,25.7,24.0
04/16/2026 04:14:00 pm,1911.500,31.3,25.7,
04/16/2026 04:14:01 pm,1912.000,31.3,25.7,24.0
04/16/2026 04:14:01 pm,1912.500,31.3,25.7,
04/16/2026 04:14:02 pm,1913.000,31.3,25.7,24.0
04/16/2026 04:14:02 pm,1913.500,31.3,25.7,
04/16/2026 04:14:03 pm,1914.000,31.3,25.7,24.0
04/16/2026 04:14:03 pm,1914.500,31.3,25.7,
04/16/2026 04:14:04 pm,1915.000,31.3,25.8,24.0
04/16/2026 04:14:04 pm,1915.500,31.2,25.7,
04/16/2026 04:14:05 pm,1916.000,31.3,25.7,24.0
04/16/2026 04:14:05 pm,1916.500,31.3,25.7,
04/16/2026 04:14:06 pm,1917.000,31.3,25.7,24.0
04/16/2026 04:14:06 pm,1917.500,31.3,25.8,
04/16/2026 04:14:07 pm,1918.000,31.3,25.7,24.0
04/16/2026 04:14:07 pm,1918.500,31.3,25.7,
04/16/2026 04:14:08 pm,1919.000,31.2,25.7,24.0
04/16/2026 04:14:08 pm,1919.500,31.3,25.7,
04/16/2026 04:14:09 pm,1920.000,31.3,25.7,24.0
04/16/2026 04:14:09 pm,1920.500,31.3,25.7,
04/16/2026 04:14:10 pm,1921.000,31.3,25.7,24.0
04/16/2026 04:14:10 pm,1921.500,31.3,25.8,
04/16/2026 04:14:11 pm,1922.000,31.3,25.7,24.0
04/16/2026 04:14:11 pm,1922.500,31.3,25.7,
04/16/2026 04:14:12 pm,1923.000,31.3,25.8,24.0
04/16/2026 04:14:12 pm,1923.500,31.3,25.8,
04/16/2026 04:14:13 pm,1924.000,31.3,25.7,24.0
04/16/2026 04:14:13 pm,1924.500,31.3,25.7,
04/16/2026 04:14:14 pm,1925.000,31.3,25.7,24.0
04/16/2026 04:14:14 pm,1925.500,31.3,25.7,
04/16/2026 04:14:15 pm,1926.000,31.3,25.7,24.0
04/16/2026 04:14:15 pm,1926.500,31.3,25.7,
04/16/2026 04:14:16 pm,1927.000,31.3,25.7,24.0
04/16/2026 04:14:16 pm,1927.500,31.3,25.7,
04/16/2026 04:14:17 pm,1928.000,31.3,25.7,24.0
04/16/2026 04:14:17 pm,1928.500,31.3,25.8,
04/16/2026 04:14:18 pm,1929.000,31.3,25.8,24.0
04/16/2026 04:14:18 pm,1929.500,31.3,25.7,
04/16/2026 04:14:19 pm,1930.000,31.3,25.7,24.0
04/16/2026 04:14:19 pm,1930.500,31.3,25.8,
04/16/2026 04:14:20 pm,1931.000,31.3,25.7,24.0
04/16/2026 04:14:20 pm,1931.500,31.3,25.7,
04/16/2026 04:14:21 pm,1932.000,31.3,25.8,24.0
04/16/2026 04:14:21 pm,1932.500,31.3,25.7,
04/16/2026 04:14:22 pm,1933.000,31.3,25.7,24.0
04/16/2026 04:14:22 pm,1933.500,31.3,25.8,
04/16/2026 04:14:23 pm,1934.000,31.3,25.8,24.0
04/16/2026 04:14:23 pm,1934.500,31.3,25.8,
04/16/2026 04:14:24 pm,1935.000,31.3,25.7,24.0
04/16/2026 04:14:24 pm,1935.500,31.3,25.8,
04/16/2026 04:14:25 pm,1936.000,31.3,25.7,24.0
04/16/2026 04:14:25 pm,1936.500,31.3,25.7,
04/16/2026 04:14:26 pm,1937.000,31.3,25.7,24.0
04/16/2026 04:14:26 pm,1937.500,31.3,25.8,
04/16/2026 04:14:27 pm,1938.000,31.3,25.8,24.0
04/16/2026 04:14:27 pm,1938.500,31.3,25.8,
04/16/2026 04:14:28 pm,1939.000,31.3,25.7,24.0
04/16/2026 04:14:28 pm,1939.500,31.3,25.8,
04/16/2026 04:14:29 pm,1940.000,31.3,25.7,24.0
04/16/2026 04:14:29 pm,1940.500,31.3,25.8,
04/16/2026 04:14:30 pm,1941.000,31.3,25.8,24.0
04/16/2026 04:14:30 pm,1941.500,31.3,25.8,
04/16/2026 04:14:31 pm,1942.000,31.3,25.7,24.0
04/16/2026 04:14:31 pm,1942.500,31.3,25.8,
04/16/2026 04:14:32 pm,1943.000,31.4,25.8,24.0
04/16/2026 04:14:32 pm,1943.500,31.3,25.8,
04/16/2026 04:14:33 pm,1944.000,31.3,25.8,24.0
04/16/2026 04:14:33 pm,1944.500,31.3,25.8,
04/16/2026 04:14:34 pm,1945.000,31.3,25.8,24.0
04/16/2026 04:14:34 pm,1945.500,31.3,25.8,
04/16/2026 04:14:35 pm,1946.000,31.4,25.7,24.0
04/16/2026 04:14:35 pm,1946.500,31.3,25.7,
04/16/2026 04:14:36 pm,1947.000,31.4,25.7,24.0
04/16/2026 04:14:36 pm,1947.500,31.3,25.8,
04/16/2026 04:14:37 pm,1948.000,31.3,25.8,24.0
04/16/2026 04:14:37 pm,1948.500,31.3,25.8,
04/16/2026 04:14:38 pm,1949.000,31.4,25.8,24.0
04/16/2026 04:14:38 pm,1949.500,31.3,25.8,
04/16/2026 04:14:39 pm,1950.000,31.3,25.8,24.0
04/16/2026 04:14:39 pm,1950.500,31.3,25.8,
04/16/2026 04:14:40 pm,1951.000,31.3,25.8,24.0
04/16/2026 04:14:40 pm,1951.500,31.4,25.8,
04/16/2026 04:14:41 pm,1952.000,31.4,25.8,24.0
04/16/2026 04:14:41 pm,1952.500,31.3,25.8,
04/16/2026 04:14:42 pm,1953.000,31.3,25.8,24.0
04/16/2026 04:14:42 pm,1953.500,31.3,25.7,
04/16/2026 04:14:43 pm,1954.000,31.4,25.8,24.0
04/16/2026 04:14:43 pm,1954.500,31.3,25.8,
04/16/2026 04:14:44 pm,1955.000,31.3,25.8,24.0
04/16/2026 04:14:44 pm,1955.500,31.3,25.8,
04/16/2026 04:14:45 pm,1956.000,31.3,25.8,24.0
04/16/2026 04:14:45 pm,1956.500,31.3,25.8,
04/16/2026 04:14:46 pm,1957.000,31.4,25.8,24.0
04/16/2026 04:14:46 pm,1957.500,31.4,25.8,
04/16/2026 04:14:47 pm,1958.000,31.4,25.8,24.0
04/16/2026 04:14:47 pm,1958.500,31.4,25.8,
04/16/2026 04:14:48 pm,1959.000,31.4,25.8,24.0
04/16/2026 04:14:48 pm,1959.500,31.4,25.8,
04/16/2026 04:14:49 pm,1960.000,31.4,25.8,24.0
04/16/2026 04:14:49 pm,1960.500,31.4,25.8,
04/16/2026 04:14:50 pm,1961.000,31.3,25.8,24.0
04/16/2026 04:14:50 pm,1961.500,31.4,25.8,
04/16/2026 04:14:51 pm,1962.000,31.4,25.8,24.0
04/16/2026 04:14:51 pm,1962.500,31.4,25.8,
04/16/2026 04:14:52 pm,1963.000,31.4,25.8,24.0
04/16/2026 04:14:52 pm,1963.500,31.4,25.8,
04/16/2026 04:14:53 pm,1964.000,31.4,25.8,24.0
04/16/2026 04:14:53 pm,1964.500,31.4,25.8,
04/16/2026 04:14:54 pm,1965.000,31.4,25.8,24.0
04/16/2026 04:14:54 pm,1965.500,31.4,25.8,
04/16/2026 04:14:55 pm,1966.000,31.4,25.8,24.0
04/16/2026 04:14:55 pm,1966.500,31.4,25.8,
04/16/2026 04:14:56 pm,1967.000,31.4,25.8,24.0
04/16/2026 04:14:56 pm,1967.500,31.4,25.8,
04/16/2026 04:14:57 pm,1968.000,31.4,25.8,24.0
04/16/2026 04:14:57 pm,1968.500,31.4,25.8,
04/16/2026 04:14:58 pm,1969.000,31.4,25.8,24.0
04/16/2026 04:14:58 pm,1969.500,31.4,25.8,
04/16/2026 04:14:59 pm,1970.000,31.4,25.8,24.0
04/16/2026 04:14:59 pm,1970.500,31.4,25.8,
04/16/2026 04:15:00 pm,1971.000,31.4,25.8,24.0
04/16/2026 04:15:00 pm,1971.500,31.4,25.8,
04/16/2026 04:15:01 pm,1972.000,31.4,25.8,24.0
04/16/2026 04:15:01 pm,1972.500,31.4,25.8,
04/16/2026 04:15:02 pm,1973.000,31.4,25.8,24.0
04/16/2026 04:15:02 pm,1973.500,31.4,25.8,
04/16/2026 04:15:03 pm,1974.000,31.4,25.8,24.0
04/16/2026 04:15:03 pm,1974.500,31.4,25.8,
04/16/2026 04:15:04 pm,1975.000,31.4,25.8,24.0
04/16/2026 04:15:04 pm,1975.500,31.4,25.8,
04/16/2026 04:15:05 pm,1976.000,31.4,25.8,24.0
04/16/2026 04:15:05 pm,1976.500,31.4,25.8,
04/16/2026 04:15:06 pm,1977.000,31.4,25.8,24.0
04/16/2026 04:15:06 pm,1977.500,31.4,25.8,
04/16/2026 04:15:07 pm,1978.000,31.4,25.8,24.0
04/16/2026 04:15:07 pm,1978.500,31.4,25.8,
04/16/2026 04:15:08 pm,1979.000,31.4,25.8,24.1
04/16/2026 04:15:08 pm,1979.500,31.4,25.8,
04/16/2026 04:15:09 pm,1980.000,31.4,25.8,24.0
04/16/2026 04:15:09 pm,1980.500,31.4,25.8,
04/16/2026 04:15:10 pm,1981.000,31.4,25.8,24.0
04/16/2026 04:15:10 pm,1981.500,31.4,25.8,
04/16/2026 04:15:11 pm,1982.000,31.4,25.8,24.0
04/16/2026 04:15:11 pm,1982.500,31.4,25.8,
04/16/2026 04:15:12 pm,1983.000,31.4,25.8,24.0
04/16/2026 04:15:12 pm,1983.500,31.4,25.8,
04/16/2026 04:15:13 pm,1984.000,31.4,25.8,24.0
04/16/2026 04:15:13 pm,1984.500,31.4,25.8,
04/16/2026 04:15:14 pm,1985.000,31.4,25.8,24.0
04/16/2026 04:15:14 pm,1985.500,31.4,25.8,
04/16/2026 04:15:15 pm,1986.000,31.4,25.8,24.0
04/16/2026 04:15:15 pm,1986.500,31.4,25.8,
04/16/2026 04:15:16 pm,1987.000,31.4,25.8,24.0
04/16/2026 04:15:16 pm,1987.500,31.4,25.8,
04/16/2026 04:15:17 pm,1988.000,31.4,25.8,24.0
04/16/2026 04:15:17 pm,1988.500,31.4,25.8,
04/16/2026 04:15:18 pm,1989.000,31.4,25.8,24.0
04/16/2026 04:15:18 pm,1989.500,31.4,25.8,
04/16/2026 04:15:19 pm,1990.000,31.4,25.8,24.0
04/16/2026 04:15:19 pm,1990.500,31.4,25.8,
04/16/2026 04:15:20 pm,1991.000,31.5,25.8,24.0
04/16/2026 04:15:20 pm,1991.500,31.4,25.8,
04/16/2026 04:15:21 pm,1992.000,31.5,25.8,24.0
04/16/2026 04:15:21 pm,1992.500,31.4,25.8,
04/16/2026 04:15:22 pm,1993.000,31.4,25.8,24.0
04/16/2026 04:15:22 pm,1993.500,31.4,25.8,
04/16/2026 04:15:23 pm,1994.000,31.5,25.8,24.0
04/16/2026 04:15:23 pm,1994.500,31.4,25.8,
04/16/2026 04:15:24 pm,1995.000,31.5,25.8,24.0
04/16/2026 04:15:24 pm,1995.500,31.5,25.8,
04/16/2026 04:15:25 pm,1996.000,31.5,25.8,24.1
04/16/2026 04:15:25 pm,1996.500,31.5,25.8,
04/16/2026 04:15:26 pm,1997.000,31.5,25.8,24.0
04/16/2026 04:15:26 pm,1997.500,31.5,25.8,
04/16/2026 04:15:27 pm,1998.000,31.5,25.8,24.0
04/16/2026 04:15:27 pm,1998.500,31.5,25.8,
04/16/2026 04:15:28 pm,1999.000,31.5,25.8,24.0
04/16/2026 04:15:28 pm,1999.500,31.5,25.8,
04/16/2026 04:15:29 pm,2000.000,31.5,25.8,24.0
04/16/2026 04:15:29 pm,2000.500,31.5,25.8,
04/16/2026 04:15:30 pm,2001.000,31.5,25.8,24.0
04/16/2026 04:15:30 pm,2001.500,31.5,25.8,
04/16/2026 04:15:31 pm,2002.000,31.5,25.8,24.0
04/16/2026 04:15:31 pm,2002.500,31.5,25.8,
04/16/2026 04:15:32 pm,2003.000,31.5,25.8,24.0
04/16/2026 04:15:32 pm,2003.500,31.5,25.8,
04/16/2026 04:15:33 pm,2004.000,31.5,25.8,24.0
04/16/2026 04:15:33 pm,2004.500,31.5,25.8,
04/16/2026 04:15:34 pm,2005.000,31.5,25.8,24.0
04/16/2026 04:15:34 pm,2005.500,31.5,25.8,
04/16/2026 04:15:35 pm,2006.000,31.5,25.8,24.0
04/16/2026 04:15:35 pm,2006.500,31.5,25.8,
04/16/2026 04:15:36 pm,2007.000,31.5,25.8,24.0
04/16/2026 04:15:36 pm,2007.500,31.5,25.8,
04/16/2026 04:15:37 pm,2008.000,31.5,25.8,24.0
04/16/2026 04:15:37 pm,2008.500,31.5,25.8,
04/16/2026 04:15:38 pm,2009.000,31.5,25.8,24.1
04/16/2026 04:15:38 pm,2009.500,31.5,25.8,
04/16/2026 04:15:39 pm,2010.000,31.5,25.8,24.0
04/16/2026 04:15:39 pm,2010.500,31.5,25.8,
04/16/2026 04:15:40 pm,2011.000,31.5,25.8,24.0
04/16/2026 04:15:40 pm,2011.500,31.5,25.8,
04/16/2026 04:15:41 pm,2012.000,31.5,25.8,24.0
04/16/2026 04:15:41 pm,2012.500,31.5,25.8,
04/16/2026 04:15:42 pm,2013.000,31.5,25.8,24.0
04/16/2026 04:15:42 pm,2013.500,31.6,25.8,
04/16/2026 04:15:43 pm,2014.000,31.6,25.8,24.0
04/16/2026 04:15:43 pm,2014.500,31.6,25.8,
04/16/2026 04:15:44 pm,2015.000,31.5,25.8,24.0
04/16/2026 04:15:44 pm,2015.500,31.6,25.8,
04/16/2026 04:15:45 pm,2016.000,31.5,25.8,24.0
04/16/2026 04:15:45 pm,2016.500,31.6,25.8,
04/16/2026 04:15:46 pm,2017.000,31.6,25.8,24.0
04/16/2026 04:15:46 pm,2017.500,31.5,25.8,
04/16/2026 04:15:47 pm,2018.000,31.5,25.8,24.0
04/16/2026 04:15:47 pm,2018.500,31.6,25.8,
04/16/2026 04:15:48 pm,2019.000,31.5,25.8,24.1
04/16/2026 04:15:48 pm,2019.500,31.6,25.8,
04/16/2026 04:15:49 pm,2020.000,31.5,25.8,24.0
04/16/2026 04:15:49 pm,2020.500,31.5,25.8,
04/16/2026 04:15:50 pm,2021.000,31.6,25.8,24.0
04/16/2026 04:15:50 pm,2021.500,31.6,25.8,
04/16/2026 04:15:51 pm,2022.000,31.6,25.8,24.0
04/16/2026 04:15:51 pm,2022.500,31.5,25.9,
04/16/2026 04:15:52 pm,2023.000,31.6,25.8,24.0
04/16/2026 04:15:52 pm,2023.500,31.5,25.9,
04/16/2026 04:15:53 pm,2024.000,31.6,25.8,24.0
04/16/2026 04:15:53 pm,2024.500,31.6,25.8,
04/16/2026 04:15:54 pm,2025.000,31.6,25.8,24.1
04/16/2026 04:15:54 pm,2025.500,31.6,25.8,
04/16/2026 04:15:55 pm,2026.000,31.6,25.8,24.0
04/16/2026 04:15:55 pm,2026.500,31.5,25.8,
04/16/2026 04:15:56 pm,2027.000,31.5,25.9,24.1
04/16/2026 04:15:56 pm,2027.500,31.5,25.8,
04/16/2026 04:15:57 pm,2028.000,31.5,25.8,24.0
04/16/2026 04:15:57 pm,2028.500,31.6,25.8,
04/16/2026 04:15:58 pm,2029.000,31.6,25.8,24.0
04/16/2026 04:15:58 pm,2029.500,31.5,25.9,
04/16/2026 04:15:59 pm,2030.000,31.6,25.8,24.0
04/16/2026 04:15:59 pm,2030.500,31.6,25.9,
04/16/2026 04:16:00 pm,2031.000,31.6,25.8,24.0
04/16/2026 04:16:00 pm,2031.500,31.6,25.8,
04/16/2026 04:16:01 pm,2032.000,31.5,25.9,24.0
04/16/2026 04:16:01 pm,2032.500,31.6,25.8,
04/16/2026 04:16:02 pm,2033.000,31.6,25.8,24.1
04/16/2026 04:16:02 pm,2033.500,31.6,25.9,
04/16/2026 04:16:03 pm,2034.000,31.6,25.9,24.0
04/16/2026 04:16:03 pm,2034.500,31.6,25.9,
04/16/2026 04:16:04 pm,2035.000,31.6,25.9,24.1
04/16/2026 04:16:04 pm,2035.500,31.6,25.9,
04/16/2026 04:16:05 pm,2036.000,31.6,25.9,24.1
04/16/2026 04:16:05 pm,2036.500,31.6,25.8,
04/16/2026 04:16:06 pm,2037.000,31.6,25.9,24.1
04/16/2026 04:16:06 pm,2037.500,31.6,25.9,
04/16/2026 04:16:07 pm,2038.000,31.6,25.9,24.0
04/16/2026 04:16:07 pm,2038.500,31.6,25.9,
04/16/2026 04:16:08 pm,2039.000,31.6,25.9,24.1
04/16/2026 04:16:08 pm,2039.500,31.6,25.9,
04/16/2026 04:16:09 pm,2040.000,31.6,25.9,24.1
04/16/2026 04:16:09 pm,2040.500,31.6,25.9,
04/16/2026 04:16:10 pm,2041.000,31.6,25.9,24.1
04/16/2026 04:16:10 pm,2041.500,31.6,25.9,
04/16/2026 04:16:11 pm,2042.000,31.6,25.9,24.0
04/16/2026 04:16:11 pm,2042.500,31.6,25.9,
04/16/2026 04:16:12 pm,2043.000,31.6,25.9,24.1
04/16/2026 04:16:12 pm,2043.500,31.6,25.8,
04/16/2026 04:16:13 pm,2044.000,31.6,25.9,24.0
04/16/2026 04:16:13 pm,2044.500,31.6,25.9,
04/16/2026 04:16:14 pm,2045.000,31.6,25.9,24.1
04/16/2026 04:16:14 pm,2045.500,31.6,25.9,
04/16/2026 04:16:15 pm,2046.000,31.6,25.9,24.1
04/16/2026 04:16:15 pm,2046.500,31.6,25.9,
04/16/2026 04:16:16 pm,2047.000,31.6,25.9,24.1
04/16/2026 04:16:16 pm,2047.500,31.6,25.9,
04/16/2026 04:16:17 pm,2048.000,31.6,25.9,24.0
04/16/2026 04:16:17 pm,2048.500,31.6,25.9,
04/16/2026 04:16:18 pm,2049.000,31.6,25.9,24.1
04/16/2026 04:16:18 pm,2049.500,31.6,25.9,
04/16/2026 04:16:19 pm,2050.000,31.6,25.9,24.0
04/16/2026 04:16:19 pm,2050.500,31.6,25.9,
04/16/2026 04:16:20 pm,2051.000,31.6,25.9,24.1
04/16/2026 04:16:20 pm,2051.500,31.6,25.9,
04/16/2026 04:16:21 pm,2052.000,31.6,25.9,24.1
04/16/2026 04:16:21 pm,2052.500,31.6,25.9,
04/16/2026 04:16:22 pm,2053.000,31.6,25.9,24.0
04/16/2026 04:16:22 pm,2053.500,31.6,25.9,
04/16/2026 04:16:23 pm,2054.000,31.6,25.9,24.1
04/16/2026 04:16:23 pm,2054.500,31.6,25.9,
04/16/2026 04:16:24 pm,2055.000,31.6,25.9,24.1
04/16/2026 04:16:24 pm,2055.500,31.6,25.9,
04/16/2026 04:16:25 pm,2056.000,31.6,25.9,24.1
04/16/2026 04:16:25 pm,2056.500,31.6,25.9,
04/16/2026 04:16:26 pm,2057.000,31.6,25.9,24.1
04/16/2026 04:16:26 pm,2057.500,31.6,25.9,
04/16/2026 04:16:27 pm,2058.000,31.6,25.9,24.1
04/16/2026 04:16:27 pm,2058.500,31.6,25.9,
04/16/2026 04:16:28 pm,2059.000,31.6,25.9,24.1
04/16/2026 04:16:28 pm,2059.500,31.6,25.9,
04/16/2026 04:16:29 pm,2060.000,31.6,25.9,24.1
04/16/2026 04:16:29 pm,2060.500,31.6,25.9,
04/16/2026 04:16:30 pm,2061.000,31.6,25.9,24.1
04/16/2026 04:16:30 pm,2061.500,31.6,25.9,
04/16/2026 04:16:31 pm,2062.000,31.6,25.9,24.1
04/16/2026 04:16:31 pm,2062.500,31.6,25.9,
04/16/2026 04:16:32 pm,2063.000,31.6,25.9,24.1
04/16/2026 04:16:32 pm,2063.500,31.6,25.9,
04/16/2026 04:16:33 pm,2064.000,31.6,25.9,24.1
04/16/2026 04:16:33 pm,2064.500,31.7,25.9,
04/16/2026 04:16:34 pm,2065.000,31.6,25.9,24.1
04/16/2026 04:16:34 pm,2065.500,31.6,25.9,
04/16/2026 04:16:35 pm,2066.000,31.6,25.9,24.1
04/16/2026 04:16:35 pm,2066.500,31.7,25.9,
04/16/2026 04:16:36 pm,2067.000,31.6,25.9,24.1
04/16/2026 04:16:36 pm,2067.500,31.7,25.9,
04/16/2026 04:16:37 pm,2068.000,31.7,25.9,24.1
04/16/2026 04:16:37 pm,2068.500,31.6,25.9,
04/16/2026 04:16:38 pm,2069.000,31.6,25.9,24.1
04/16/2026 04:16:38 pm,2069.500,31.7,25.9,
04/16/2026 04:16:39 pm,2070.000,31.7,25.9,24.1
04/16/2026 04:16:39 pm,2070.500,31.7,25.9,
04/16/2026 04:16:40 pm,2071.000,31.6,25.9,24.1
04/16/2026 04:16:40 pm,2071.500,31.7,25.9,
04/16/2026 04:16:41 pm,2072.000,31.7,25.9,24.1
04/16/2026 04:16:41 pm,2072.500,31.7,25.9,
04/16/2026 04:16:42 pm,2073.000,31.7,25.9,24.1
04/16/2026 04:16:42 pm,2073.500,31.7,25.9,
04/16/2026 04:16:43 pm,2074.000,31.7,25.9,24.1
04/16/2026 04:16:43 pm,2074.500,31.7,25.9,
04/16/2026 04:16:44 pm,2075.000,31.7,25.9,24.1
04/16/2026 04:16:44 pm,2075.500,31.7,25.9,
04/16/2026 04:16:45 pm,2076.000,31.7,25.9,24.1
04/16/2026 04:16:45 pm,2076.500,31.7,25.9,
04/16/2026 04:16:46 pm,2077.000,31.7,25.9,24.1
04/16/2026 04:16:46 pm,2077.500,31.7,25.9,
04/16/2026 04:16:47 pm,2078.000,31.7,25.9,24.1
04/16/2026 04:16:47 pm,2078.500,31.7,25.9,
04/16/2026 04:16:48 pm,2079.000,31.7,25.9,24.1
04/16/2026 04:16:48 pm,2079.500,31.7,25.9,
04/16/2026 04:16:49 pm,2080.000,31.7,25.9,24.1
04/16/2026 04:16:49 pm,2080.500,31.7,25.9,
04/16/2026 04:16:50 pm,2081.000,31.7,25.9,24.1
04/16/2026 04:16:50 pm,2081.500,31.7,25.9,
04/16/2026 04:16:51 pm,2082.000,31.7,25.9,24.1
04/16/2026 04:16:51 pm,2082.500,31.7,25.9,
04/16/2026 04:16:52 pm,2083.000,31.7,25.9,24.1
04/16/2026 04:16:52 pm,2083.500,31.7,25.9,
04/16/2026 04:16:53 pm,2084.000,31.7,25.9,24.1
04/16/2026 04:16:53 pm,2084.500,31.7,25.9,
04/16/2026 04:16:54 pm,2085.000,31.7,25.9,24.1
04/16/2026 04:16:54 pm,2085.500,31.7,25.9,
04/16/2026 04:16:55 pm,2086.000,31.7,25.9,24.1
04/16/2026 04:16:55 pm,2086.500,31.7,25.9,
04/16/2026 04:16:56 pm,2087.000,31.7,25.9,24.1
04/16/2026 04:16:56 pm,2087.500,31.7,25.9,
04/16/2026 04:16:57 pm,2088.000,31.7,25.9,24.1
04/16/2026 04:16:57 pm,2088.500,31.7,25.9,
04/16/2026 04:16:58 pm,2089.000,31.7,25.9,24.1
04/16/2026 04:16:58 pm,2089.500,31.7,25.9,
04/16/2026 04:16:59 pm,2090.000,31.7,25.9,24.1
04/16/2026 04:16:59 pm,2090.500,31.7,25.9,
04/16/2026 04:17:00 pm,2091.000,31.7,25.9,24.1
04/16/2026 04:17:00 pm,2091.500,31.7,25.9,
04/16/2026 04:17:01 pm,2092.000,31.7,25.9,24.1
04/16/2026 04:17:01 pm,2092.500,31.7,25.9,
04/16/2026 04:17:02 pm,2093.000,31.7,25.9,24.1
04/16/2026 04:17:02 pm,2093.500,31.7,25.9,
04/16/2026 04:17:03 pm,2094.000,31.7,25.9,24.1
04/16/2026 04:17:03 pm,2094.500,31.7,25.9,
04/16/2026 04:17:04 pm,2095.000,31.7,25.9,24.1
04/16/2026 04:17:04 pm,2095.500,31.7,25.9,
04/16/2026 04:17:05 pm,2096.000,31.7,25.9,24.1
04/16/2026 04:17:05 pm,2096.500,31.7,25.9,
04/16/2026 04:17:06 pm,2097.000,31.7,25.9,24.1
04/16/2026 04:17:06 pm,2097.500,31.7,25.9,
04/16/2026 04:17:07 pm,2098.000,31.7,25.9,24.1
04/16/2026 04:17:07 pm,2098.500,31.7,25.9,
04/16/2026 04:17:08 pm,2099.000,31.7,25.9,24.1
04/16/2026 04:17:08 pm,2099.500,31.7,25.9,
04/16/2026 04:17:09 pm,2100.000,31.7,25.9,24.1
04/16/2026 04:17:09 pm,2100.500,31.7,25.9,
04/16/2026 04:17:10 pm,2101.000,31.7,25.9,24.1
04/16/2026 04:17:10 pm,2101.500,31.7,25.9,
04/16/2026 04:17:11 pm,2102.000,31.7,25.9,24.1
04/16/2026 04:17:11 pm,2102.500,31.8,25.9,
04/16/2026 04:17:12 pm,2103.000,31.8,25.9,24.1
04/16/2026 04:17:12 pm,2103.500,31.7,25.9,
04/16/2026 04:17:13 pm,2104.000,31.8,25.9,24.1
04/16/2026 04:17:13 pm,2104.500,31.8,25.9,
04/16/2026 04:17:14 pm,2105.000,31.7,25.9,24.1
04/16/2026 04:17:14 pm,2105.500,31.8,25.9,
04/16/2026 04:17:15 pm,2106.000,31.8,26.0,24.1
04/16/2026 04:17:15 pm,2106.500,31.8,26.0,
04/16/2026 04:17:16 pm,2107.000,31.8,26.0,24.1
04/16/2026 04:17:16 pm,2107.500,31.8,26.0,
04/16/2026 04:17:17 pm,2108.000,31.7,26.0,24.1
04/16/2026 04:17:17 pm,2108.500,31.8,25.9,
04/16/2026 04:17:18 pm,2109.000,31.8,25.9,24.1
04/16/2026 04:17:18 pm,2109.500,31.8,26.0,
04/16/2026 04:17:19 pm,2110.000,31.8,26.0,24.1
04/16/2026 04:17:19 pm,2110.500,31.8,25.9,
04/16/2026 04:17:20 pm,2111.000,31.8,25.9,24.1
04/16/2026 04:17:20 pm,2111.500,31.8,26.0,
04/16/2026 04:17:21 pm,2112.000,31.8,26.0,24.1
04/16/2026 04:17:21 pm,2112.500,31.8,25.9,
04/16/2026 04:17:22 pm,2113.000,31.8,25.9,24.1
04/16/2026 04:17:22 pm,2113.500,31.8,25.9,
04/16/2026 04:17:23 pm,2114.000,31.8,26.0,24.1
04/16/2026 04:17:23 pm,2114.500,31.8,25.9,
04/16/2026 04:17:24 pm,2115.000,31.8,25.9,24.1
04/16/2026 04:17:24 pm,2115.500,31.8,26.0,
04/16/2026 04:17:25 pm,2116.000,31.8,25.9,24.1
04/16/2026 04:17:25 pm,2116.500,31.8,26.0,
04/16/2026 04:17:26 pm,2117.000,31.8,26.0,24.1
04/16/2026 04:17:26 pm,2117.500,31.8,26.0,
04/16/2026 04:17:27 pm,2118.000,31.8,25.9,24.1
04/16/2026 04:17:27 pm,2118.500,31.8,25.9,
04/16/2026 04:17:28 pm,2119.000,31.8,25.9,24.1
04/16/2026 04:17:28 pm,2119.500,31.8,26.0,
04/16/2026 04:17:29 pm,2120.000,31.8,26.0,24.1
04/16/2026 04:17:29 pm,2120.500,31.8,25.9,
